"ID";"Programme";"Annee";"ID_Site";"Protocole";"AB_tot";"BM_tot";"Richesse_tot";"CaCO3";"gps_x";"N";"bio3";"gps_y";"clay";"silt";"clcm_lvl3";"P";"bio12"
"DATASOL_21_018_22_02_2022_NA_NA";"DATASOL";"2022";"21_018_22_02";"HS";154,166666666667;NA;4;180,515930175781;4,73;1,52937877178192;0,313000011444092;46,94;34,7;53,8;"v";46,4904594421387;891,4
"DATASOL_21_018_22_03_2022_NA_NA";"DATASOL";"2022";"21_018_22_03";"HS";4,16666666666667;NA;1;180,515930175781;4,73;1,52937877178192;0,313000011444092;46,94;34,7;53,8;"v";46,4904594421387;891,4
"DATASOL_21_018_22_04_2022_NA_NA";"DATASOL";"2022";"21_018_22_04";"HS";0;NA;0;180,515930175781;4,73;1,52937877178192;0,313000011444092;46,94;34,7;53,8;"v";46,4904594421387;891,4
"DATASOL_51_001_22_01_2022_NA_NA";"DATASOL";"2022";"51_001_22_01";"HS";43,75;NA;2;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_02_2022_NA_NA";"DATASOL";"2022";"51_001_22_02";"HS";0;NA;0;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_03_2022_NA_NA";"DATASOL";"2022";"51_001_22_03";"HS";6,25;NA;1;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_04_2022_NA_NA";"DATASOL";"2022";"51_001_22_04";"HS";156,25;NA;3;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_05_2022_NA_NA";"DATASOL";"2022";"51_001_22_05";"HS";33,3333333333333;NA;1;150,055282592773;4,17;1,66420471668243;0,330999994277954;49,15;26,7;37,5;"v";46,0122871398926;734
"DATASOL_51_001_22_06_2022_NA_NA";"DATASOL";"2022";"51_001_22_06";"HS";131,25;NA;3;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_07_2022_NA_NA";"DATASOL";"2022";"51_001_22_07";"HS";33,3333333333333;NA;2;150,055282592773;4,17;1,66420471668243;0,330999994277954;49,15;26,7;37,5;"v";46,0122871398926;734
"DATASOL_51_001_22_08_2022_NA_NA";"DATASOL";"2022";"51_001_22_08";"HS";0;NA;0;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_09_2022_NA_NA";"DATASOL";"2022";"51_001_22_09";"HS";81,25;NA;3;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_51_001_22_10_2022_NA_NA";"DATASOL";"2022";"51_001_22_10";"HS";106,25;NA;2;112,90877532959;4,14;1,58003556728363;0,333999991416931;49,16;26,3;31,6;"v";39,224552154541;700,7
"DATASOL_61_001_22_01_2022_NA_NA";"DATASOL";"2022";"61_001_22_01";"HS";87,5;NA;4;2,62320256233215;-0,71;3,08713626861572;0,34300000667572;48,49;16,1;58,3;"nial";45,6581840515137;928,8
"DATASOL_61_001_22_02_2022_NA_NA";"DATASOL";"2022";"61_001_22_02";"HS";508,333333333333;NA;6;2,62320256233215;-0,71;3,08713626861572;0,34300000667572;48,49;16,1;58,3;"p";45,6581840515137;928,8
"DATASOL_81_001_22_03_2022_NA_NA";"DATASOL";"2022";"81_001_22_03";"HS";220,833333333333;NA;6;105,19458770752;2,02;1,63588893413544;0,341000008583069;43,59;22,2;43,9;"nial";18,5937252044678;911,2
"Dephy Bio_AMAN_C_2018_NA_NA";"Dephy Bio";"2018";"AMAN_C";"HS";233,333333333333;148,2225;6;29,9317588806152;-1,4740117;2,37079834938049;0,363000011444092;47,9964617;21,4;58,8;"nial";44,8957443237305;770,5
"Dephy Bio_AMAN_C_2019_NA_NA";"Dephy Bio";"2019";"AMAN_C";"HS";266,666666666667;79,2116666666667;5;29,9317588806152;-1,4740117;2,37079834938049;0,363000011444092;47,9964617;21,4;58,8;"p";44,8957443237305;770,5
"Dephy Bio_EAN1_C_2018_NA_NA";"Dephy Bio";"2018";"EAN1_C";"HS";154,166666666667;105,097916666667;6;9,29982089996338;-1,273421;2,12010169029236;0,359999990463257;47,815793;22,8;58,7;"nial";38,5825500488281;798,2
"Dephy Bio_EAN1_C_2019_NA_NA";"Dephy Bio";"2019";"EAN1_C";"HS";116,666666666667;40,3679166666667;3;9,29982089996338;-1,273421;2,12010169029236;0,359999990463257;47,815793;22,8;58,7;"p";38,5825500488281;798,2
"Dephy Bio_EAN1_P_2018_NA_NA";"Dephy Bio";"2018";"EAN1_P";"HS";437,5;265,1725;8;9,29982089996338;-1,273;2,12010169029236;0,359999990463257;47,815;22,3;59,4;"p";38,5825500488281;798,2
"Dephy Bio_EAN2_C_2018_NA_NA";"Dephy Bio";"2018";"EAN2_C";"HS";116,666666666667;73,1733333333333;7;8,22827529907227;-1,246631;1,84111654758453;0,358999991416931;47,819522;23,9;56,2;"nial";37,3044815063477;783,1
"Dephy Bio_EAN2_C_2019_NA_NA";"Dephy Bio";"2019";"EAN2_C";"HS";262,5;127,195;6;8,22827529907227;-1,246631;1,84111654758453;0,358999991416931;47,819522;23,9;56,2;"p";37,3044815063477;783,1
"Dephy Bio_EAN2_P_2018_NA_NA";"Dephy Bio";"2018";"EAN2_P";"HS";175;124,024208333333;5;8,22827529907227;-1,246;1,84111654758453;0,358999991416931;47,819;23,9;56,2;"p";37,3044815063477;783,1
"Dephy Bio_LEPE_C_2018_NA_NA";"Dephy Bio";"2018";"LEPE_C";"HS";183,333333333333;95,86;6;13,4323406219482;-1,01522;2,0919497013092;0,357999992370605;48,00771;15,7;61,9;"nial";39,7943305969238;830,5
"Dephy Bio_LEPE_C_2019_NA_NA";"Dephy Bio";"2019";"LEPE_C";"HS";162,5;30,6262916666667;5;13,4323406219482;-1,01522;2,0919497013092;0,357999992370605;48,00771;15,7;61,9;"nial";39,7943305969238;830,5
"Dephy Bio_LEPE_P_2018_NA_NA";"Dephy Bio";"2018";"LEPE_P";"HS";504,166666666667;145,47;8;13,4323406219482;-1,015;2,0919497013092;0,357999992370605;48,007;15,7;61,9;"p";39,7943305969238;830,5
"Dephy Bio_MART_C_2018_NA_NA";"Dephy Bio";"2018";"MART_C";"HS";145,833333333333;62,8783333333333;6;40,6185302734375;-1,348;2,11080098152161;0,359999990463257;47,837;21,6;56,1;"nial";42,0094795227051;812,5
"Dephy Bio_MART_C_2019_NA_NA";"Dephy Bio";"2019";"MART_C";"HS";304,166666666667;92,93625;4;40,6185302734375;-1,348;2,11080098152161;0,359999990463257;47,837;21,6;56,1;"p";42,0094795227051;812,5
"Dephy Bio_MART_P_2018_NA_NA";"Dephy Bio";"2018";"MART_P";"HS";458,333333333333;165,5075;8;40,6185302734375;-1,348;2,11080098152161;0,359999990463257;47,837;21,6;56,1;"p";42,0094795227051;812,5
"Dephy Bio_MOUT_C_2018_NA_NA";"Dephy Bio";"2018";"MOUT_C";"HS";370,833333333333;96,8833333333333;4;13,2500848770142;-1,1979215;2,35313773155212;0,358999991416931;47,9754341;16,2;64,2;"nial";48,8940773010254;799,2
"Dephy Bio_MOUT_C_2019_NA_NA";"Dephy Bio";"2019";"MOUT_C";"HS";112,5;39,0391666666667;4;13,2500848770142;-1,1979215;2,35313773155212;0,358999991416931;47,9754341;16,2;64,2;"p";48,8940773010254;799,2
"Dephy Bio_MOUT_P_2018_NA_NA";"Dephy Bio";"2018";"MOUT_P";"HS";854,166666666667;196,690416666667;6;20,0621585845947;-1,197;2,45456552505493;0,358999991416931;47,975;16,2;64,2;"p";48,5209655761719;799,2
"Dephy Bio_NOYA_C_2019_NA_NA";"Dephy Bio";"2019";"NOYA_C";"HS";683,333333333333;143,407083333333;7;24,5633735656738;-1,6248541;2,42578554153442;0,365000009536743;48,0455884;17;62;"p";43,4703674316406;756,4
"Dephy Bio_NOYA_P_2018_NA_NA";"Dephy Bio";"2018";"NOYA_P";"HS";50;61,2741666666667;2;24,5633735656738;-1,624;2,42578554153442;0,365000009536743;48,045;17;62;"p";43,4703674316406;756,4
"Dephy Bio_PIRE_C_2018_NA_NA";"Dephy Bio";"2018";"PIRE_C";"HS";162,5;99,4908333333333;5;22,0345897674561;-1,4436775;2,5406756401062;0,363000011444092;48,0340319;20,4;61,1;"nial";47,2646484375;783,1
"Dephy Bio_PIRE_C_2019_NA_NA";"Dephy Bio";"2019";"PIRE_C";"HS";275;68,7016666666667;8;22,0345897674561;-1,4436775;2,5406756401062;0,363000011444092;48,0340319;20,4;61,1;"p";47,2646484375;783,1
"Dephy Bio_PIRE1_P_2018_NA_NA";"Dephy Bio";"2018";"PIRE1_P";"HS";345,833333333333;114,882083333333;8;22,0345897674561;-1,443;2,5406756401062;0,363000011444092;48,034;20,4;61,1;"p";47,2646484375;783,1
"Dephy Bio_PIRE2_C_2018_NA_NA";"Dephy Bio";"2018";"PIRE2_C";"HS";129,166666666667;71,2533333333333;8;16,4443626403809;-1,432576;2,40019178390503;0,363000011444092;48,034053;19,4;63,4;"nial";47,9578323364258;786,6
"Dephy Bio_PIRE2_P_2018_NA_NA";"Dephy Bio";"2018";"PIRE2_P";"HS";1029,16666666667;268,942083333333;8;16,4443626403809;-1,432;2,40019178390503;0,363000011444092;48,034;19,4;63,4;"p";47,9578323364258;786,6
"Dephy Bio_SADC_C_2018_NA_NA";"Dephy Bio";"2018";"SADC_C";"HS";454,166666666667;127,91125;9;13,4750308990479;-1,430163;2,38238334655762;0,361999988555908;48,287172;18,7;33,5;"nial";39,4089584350586;843
"Dephy Bio_SADC_C_2019_NA_NA";"Dephy Bio";"2019";"SADC_C";"HS";637,5;163,072416666667;6;13,4750308990479;-1,430163;2,38238334655762;0,361999988555908;48,287172;18,7;33,5;"p";39,4089584350586;843
"Dephy Bio_SADC_P_2018_NA_NA";"Dephy Bio";"2018";"SADC_P";"HS";637,5;198,53375;9;13,4750308990479;-1,43;2,38238334655762;0,361999988555908;48,287;19,3;34,5;"p";39,4089584350586;843
"Dephy Bio_SAGE_C_2018_NA_NA";"Dephy Bio";"2018";"SAGE_C";"HS";154,166666666667;47,89875;5;6,1830096244812;-1,172069;2,38402533531189;0,358999991416931;48,0144304;14,7;66,9;"p";44,599006652832;823,3
"Dephy Bio_SAGE_P_2018_NA_NA";"Dephy Bio";"2018";"SAGE_P";"HS";945,833333333333;306,31;8;8,87196159362793;-1,172;2,55313420295715;0,358999991416931;48,014;14,7;66,9;"p";42,4588394165039;823,3
"Dephy_BEDEE_03_2016_NA_NA";"Dephy";"2016";"BEDEE_03";"HS";233,333333333333;207,899583333333;9;6,70878791809082;-1,933444;2,15010619163513;0,369000005722046;48,14375;18,9;66,4;"p";50,1484985351562;738
"Dephy_BEDEE_03_2017_NA_NA";"Dephy";"2017";"BEDEE_03";"HS";408,333333333333;92,5345833333333;4;6,70878791809082;-1,933444;2,15010619163513;0,369000005722046;48,14375;18,9;66,4;"nial";50,1484985351562;738
"Dephy_BEDEE_03_2018_NA_NA";"Dephy";"2018";"BEDEE_03";"HS";320,833333333333;65,3983333333333;6;6,70878791809082;-1,933444;2,15010619163513;0,369000005722046;48,14375;18,9;66,4;"nial";50,1484985351562;738
"Dephy_BEDEE_03_2019_NA_NA";"Dephy";"2019";"BEDEE_03";"HS";133,333333333333;26,18875;6;6,70878791809082;-1,933444;2,15010619163513;0,369000005722046;48,14375;18,9;66,4;"nial";50,1484985351562;738
"Dephy_BEDEE_04_2016_NA_NA";"Dephy";"2016";"BEDEE_04";"HS";716,666666666667;211,808279166667;7;20,1278514862061;-1,959078;2,23197054862976;0,370000004768372;48,188771;19,5;66,7;"p";49,5288314819336;774,5
"Dephy_BEDEE_04_2017_NA_NA";"Dephy";"2017";"BEDEE_04";"HS";204,166666666667;38,8620833333333;7;20,1278514862061;-1,959078;2,23197054862976;0,370000004768372;48,188771;19,5;66,7;"nial";49,5288314819336;774,5
"Dephy_BEDEE_04_2018_NA_NA";"Dephy";"2018";"BEDEE_04";"HS";250;60,9141666666667;8;20,1278514862061;-1,959078;2,23197054862976;0,370000004768372;48,188771;19,5;66,7;"p";49,5288314819336;774,5
"Dephy_BEDEE_04_2019_NA_NA";"Dephy";"2019";"BEDEE_04";"HS";270,833333333333;63,7620833333333;7;20,1278514862061;-1,959078;2,23197054862976;0,370000004768372;48,188771;19,5;66,7;"p";49,5288314819336;774,5
"Dephy_BEDEE_04_2020_NA_NA";"Dephy";"2020";"BEDEE_04";"HS";420,833333333333;NA;5;20,1278514862061;-1,959078;2,23197054862976;0,370000004768372;48,188771;19,5;66,7;"nial";49,5288314819336;774,5
"Dephy_BEDEE_05_2016_NA_NA";"Dephy";"2016";"BEDEE_05";"HS";108,333333333333;67,32125;6;6,45037126541138;-1,938483;2,31251382827759;0,370000004768372;48,149917;18,3;67,8;"p";54,9459228515625;741
"Dephy_BEDEE_05_2017_NA_NA";"Dephy";"2017";"BEDEE_05";"HS";129,166666666667;39,6191666666667;5;6,45037126541138;-1,938483;2,31251382827759;0,370000004768372;48,149917;18,3;67,8;"nial";54,9459228515625;741
"Dephy_BEDEE_05_2018_NA_NA";"Dephy";"2018";"BEDEE_05";"HS";458,333333333333;119,123333333333;8;6,45037126541138;-1,938483;2,31251382827759;0,370000004768372;48,149917;18,3;67,8;"nial";54,9459228515625;741
"Dephy_BEDEE_05_2019_NA_NA";"Dephy";"2019";"BEDEE_05";"HS";470,833333333333;54,4125;5;6,45037126541138;-1,938483;2,31251382827759;0,370000004768372;48,149917;18,3;67,8;"nial";54,9459228515625;741
"Dephy_BOIG_02_2016_NA_NA";"Dephy";"2016";"BOIG_02";"HS";220,833333333333;113,585416666667;6;23,2356185913086;-2,062056;1,95039141178131;0,371000003814697;48,177056;21,7;53,7;"p";50,6134986877441;810
"Dephy_BOIG_02_2017_NA_NA";"Dephy";"2017";"BOIG_02";"HS";137,5;39,6308333333333;5;23,2356185913086;-2,062056;1,95039141178131;0,371000003814697;48,177056;21,7;53,7;"nial";50,6134986877441;810
"Dephy_BOIG_02_2018_NA_NA";"Dephy";"2018";"BOIG_02";"HS";141,666666666667;64,6683333333333;7;23,2356185913086;-2,062056;1,95039141178131;0,371000003814697;48,177056;21,7;53,7;"nial";50,6134986877441;810
"Dephy_BOIG_02_2019_NA_NA";"Dephy";"2019";"BOIG_02";"HS";125;18,3308333333333;4;23,2356185913086;-2,062056;1,95039141178131;0,371000003814697;48,177056;21,7;53,7;"nial";50,6134986877441;810
"Dephy_CAUL_02_2017_NA_NA";"Dephy";"2017";"CAUL_02";"HS";91,6666666666667;30,5066666666667;5;21,5259571075439;-2,144054;2,1265721321106;0,369000005722046;48,300866;20,9;50,7;"nial";50,1885414123535;757,6
"Dephy_CAUL_02_2018_NA_NA";"Dephy";"2018";"CAUL_02";"HS";320,833333333333;82,1054166666667;5;21,5259571075439;-2,144054;2,1265721321106;0,369000005722046;48,300866;20,9;50,7;"nial";50,1885414123535;757,6
"Dephy_CAUL_02_2020_NA_NA";"Dephy";"2020";"CAUL_02";"HS";433,333333333333;NA;5;21,5259571075439;-2,144054;2,1265721321106;0,369000005722046;48,300866;20,9;50,7;"nial";50,1885414123535;757,6
"Dephy_CAUL_02_P_2020_NA_NA";"Dephy";"2020";"CAUL_02_P";"HS";708,333333333333;NA;8;13,6579360961914;-2,16;2,06479668617249;0,367000007629395;48,3;20,2;49,5;"p";56,9753799438477;759,9
"Dephy_COET_02_2016_NA_NA";"Dephy";"2016";"COET_02";"HS";312,5;117,994166666667;5;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"p";55,0006141662598;736,4
"Dephy_COET_02_2017_NA_NA";"Dephy";"2017";"COET_02";"HS";225;57,7283333333333;7;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"nial";55,0006141662598;736,4
"Dephy_COET_02_2018_NA_NA";"Dephy";"2018";"COET_02";"HS";358,333333333333;84,5025;5;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"nial";55,0006141662598;736,4
"Dephy_COET_02_2019_NA_NA";"Dephy";"2019";"COET_02";"HS";129,166666666667;51,0741666666667;6;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"nial";55,0006141662598;736,4
"Dephy_COET_02_2020_NA_NA";"Dephy";"2020";"COET_02";"HS";295,833333333333;NA;6;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"nial";55,0006141662598;736,4
"Dephy_COET_02_2021_NA_NA";"Dephy";"2021";"COET_02";"HS";537,5;NA;6;24,4555187225342;-2,598067;2,18856453895569;0,348000001907349;48,494867;20,7;48,1;"nial";55,0006141662598;736,4
"Dephy_COET_02_P_2020_NA_NA";"Dephy";"2020";"COET_02_P";"HS";387,5;NA;10;30,3356399536133;-2,59;2,22057676315308;0,350999999046326;48,49;20,3;51,7;"p";52,9738540649414;734,1
"Dephy_CORS_03_2016_NA_NA";"Dephy";"2016";"CORS_03";"HS";220,833333333333;90,7583333333333;8;27,8907775878906;-2,17495;2,20210719108582;0,351999998092651;48,496417;22,3;46,8;"p";47,1926040649414;742,4
"Dephy_CORS_03_2017_NA_NA";"Dephy";"2017";"CORS_03";"HS";254,166666666667;63,89875;5;27,8907775878906;-2,17495;2,20210719108582;0,351999998092651;48,496417;22,3;46,8;"nial";47,1926040649414;742,4
"Dephy_CORS_03_2018_NA_NA";"Dephy";"2018";"CORS_03";"HS";370,833333333333;94,6395833333333;6;27,8907775878906;-2,17495;2,20210719108582;0,351999998092651;48,496417;22,3;46,8;"nial";47,1926040649414;742,4
"Dephy_CORS_03_2019_NA_NA";"Dephy";"2019";"CORS_03";"HS";283,333333333333;58,5516666666667;7;27,8907775878906;-2,17495;2,20210719108582;0,351999998092651;48,496417;22,3;46,8;"nial";47,1926040649414;742,4
"Dephy_CORS_03_2020_NA_NA";"Dephy";"2020";"CORS_03";"HS";487,5;NA;6;27,8907775878906;-2,17495;2,20210719108582;0,351999998092651;48,496417;22,3;46,8;"nial";47,1926040649414;742,4
"Dephy_CORS_03_P_2020_NA_NA";"Dephy";"2020";"CORS_03_P";"HS";470,833333333333;NA;8;46,2059783935547;-2,16;1,55001902580261;0,355999994277954;48,48;21,6;45;"p";44,6750564575195;744,5
"Dephy_FREH_02_2017_NA_NA";"Dephy";"2017";"FREH_02";"HS";91,6666666666667;25,5383333333333;4;6,33861684799194;-2,269552;2,1642107963562;0,300999999046326;48,603367;NA;NA;"nial";54,2235832214355;762,5
"Dephy_FREH_02_2018_NA_NA";"Dephy";"2018";"FREH_02";"HS";508,333333333333;68,8345833333333;5;6,33861684799194;-2,269552;2,1642107963562;0,300999999046326;48,603367;NA;NA;"nial";54,2235832214355;762,5
"Dephy_FREH_02_2019_NA_NA";"Dephy";"2019";"FREH_02";"HS";266,666666666667;42,27375;6;6,33861684799194;-2,269552;2,1642107963562;0,300999999046326;48,603367;NA;NA;"nial";54,2235832214355;762,5
"Dephy_FREH_02_2020_NA_NA";"Dephy";"2020";"FREH_02";"HS";470,833333333333;NA;6;6,33861684799194;-2,269552;2,1642107963562;0,300999999046326;48,603367;NA;NA;"nial";54,2235832214355;762,5
"Dephy_FREH_02_P_2020_NA_NA";"Dephy";"2020";"FREH_02_P";"HS";562,5;NA;10;4,38410568237305;-2,36;2,21540880203247;0,282999992370605;48,63;NA;NA;"p";50,1769790649414;759,6
"Dephy_HENO_02_2017_NA_NA";"Dephy";"2017";"HENO_02";"HS";195,833333333333;50,6104166666667;6;0,141199082136154;-2,269552;2,55194044113159;0,364000010490418;48,39825;23;38,3;"nial";49,5537605285645;754
"Dephy_HENO_02_2018_NA_NA";"Dephy";"2018";"HENO_02";"HS";304,166666666667;84,7079166666667;7;0,141199082136154;-2,269552;2,55194044113159;0,364000010490418;48,39825;23;38,3;"p";49,5537605285645;754
"Dephy_HENO_02_2019_NA_NA";"Dephy";"2019";"HENO_02";"HS";254,166666666667;73,8191666666667;5;0,141199082136154;-2,269552;2,55194044113159;0,364000010490418;48,39825;23;38,3;"p";49,5537605285645;754
"Dephy_HENO_02_2020_NA_NA";"Dephy";"2020";"HENO_02";"HS";862,5;NA;7;0,141199082136154;-2,269552;2,55194044113159;0,364000010490418;48,39825;23;38,3;"p";49,5537605285645;754
"Dephy_HENO_02_P_2020_NA_NA";"Dephy";"2020";"HENO_02_P";"HS";141,666666666667;NA;5;27,7691402435303;-2,68;2,47484922409058;0,360999989509583;48,38;16,1;58,6;"p";46,6470794677734;836,5
"Dephy_IROD_02_2017_NA_NA";"Dephy";"2017";"IROD_02";"HS";137,5;44,6766666666667;4;6,93214464187622;-1,959916;2,64582276344299;0,372000002861023;48,229567;18,3;64,2;"nial";48,5201530456543;816,4
"Dephy_IROD_02_2018_NA_NA";"Dephy";"2018";"IROD_02";"HS";16,6666666666667;27,5083333333333;3;6,93214464187622;-1,959916;2,64582276344299;0,372000002861023;48,229567;18,3;64,2;"nial";48,5201530456543;816,4
"Dephy_IROD_02_2019_NA_NA";"Dephy";"2019";"IROD_02";"HS";408,333333333333;53,0345833333333;3;6,93214464187622;-1,959916;2,64582276344299;0,372000002861023;48,229567;18,3;64,2;"nial";48,5201530456543;816,4
"Dephy_IROD_02_2020_NA_NA";"Dephy";"2020";"IROD_02";"HS";495,833333333333;NA;6;6,93214464187622;-1,959916;2,64582276344299;0,372000002861023;48,229567;18,3;64,2;"nial";48,5201530456543;816,4
"Dephy_IROD_03_2016_NA_NA";"Dephy";"2016";"IROD_03";"HS";404,166666666667;200,5325;5;21,1027050018311;-1,95365;2,18440532684326;0,371000003814697;48,255445;22,2;51,4;"p";46,5392189025879;833,8
"Dephy_IROD_03_2017_NA_NA";"Dephy";"2017";"IROD_03";"HS";245,833333333333;60,1845833333333;3;21,1027050018311;-1,95365;2,18440532684326;0,371000003814697;48,255445;22,2;51,4;"nial";46,5392189025879;833,8
"Dephy_IROD_03_2018_NA_NA";"Dephy";"2018";"IROD_03";"HS";133,333333333333;20,5125;5;21,1027050018311;-1,95365;2,18440532684326;0,371000003814697;48,255445;22,2;51,4;"nial";46,5392189025879;833,8
"Dephy_IROD_03_2020_NA_NA";"Dephy";"2020";"IROD_03";"HS";350;NA;3;21,1027050018311;-1,95365;2,18440532684326;0,371000003814697;48,255445;22,2;51,4;"nial";46,5392189025879;833,8
"Dephy_LERHEU_02_2016_NA_NA";"Dephy";"2016";"LERHEU_02";"HS";495,833333333333;237,514666666667;8;17,7822742462158;-1,807513;2,07876515388489;0,366000008583069;48,096246;14,9;70,7;"p";50,1136131286621;739,7
"Dephy_LERHEU_02_2017_NA_NA";"Dephy";"2017";"LERHEU_02";"HS";100;79,81375;5;17,7822742462158;-1,807513;2,07876515388489;0,366000008583069;48,096246;14,9;70,7;"nial";50,1136131286621;739,7
"Dephy_LERHEU_02_2018_NA_NA";"Dephy";"2018";"LERHEU_02";"HS";504,166666666667;163,068333333333;8;17,7822742462158;-1,807513;2,07876515388489;0,366000008583069;48,096246;14,9;70,7;"nial";50,1136131286621;739,7
"Dephy_LERHEU_02_2019_NA_NA";"Dephy";"2019";"LERHEU_02";"HS";191,666666666667;52,8025;5;17,7822742462158;-1,807513;2,07876515388489;0,366000008583069;48,096246;14,9;70,7;"p";50,1136131286621;739,7
"Dephy_LERHEU_02_2020_NA_NA";"Dephy";"2020";"LERHEU_02";"HS";316,666666666667;NA;7;17,7822742462158;-1,807513;2,07876515388489;0,366000008583069;48,096246;14,9;70,7;"p";50,1136131286621;739,7
"Dephy_MATI_02_2016_NA_NA";"Dephy";"2016";"MATI_02";"HS";491,666666666667;121,348333333333;6;3,95268964767456;-2,267701;1,95280539989471;0,309999990463257;48,584663;NA;NA;"p";65,2661666870117;763,4
"Dephy_MATI_02_2017_NA_NA";"Dephy";"2017";"MATI_02";"HS";216,666666666667;33,6366666666667;4;3,95268964767456;-2,267701;1,95280539989471;0,309999990463257;48,584663;NA;NA;"nial";65,2661666870117;763,4
"Dephy_MATI_02_2018_NA_NA";"Dephy";"2018";"MATI_02";"HS";79,1666666666667;22,5829166666667;5;3,95268964767456;-2,267701;1,95280539989471;0,309999990463257;48,584663;NA;NA;"nial";65,2661666870117;763,4
"Dephy_MATI_02_2019_NA_NA";"Dephy";"2019";"MATI_02";"HS";112,5;10,6829166666667;6;3,95268964767456;-2,267701;1,95280539989471;0,309999990463257;48,584663;NA;NA;"nial";65,2661666870117;763,4
"Dephy_MATI_02_2020_NA_NA";"Dephy";"2020";"MATI_02";"HS";91,6666666666667;NA;3;3,95268964767456;-2,267701;1,95280539989471;0,309999990463257;48,584663;NA;NA;"nial";65,2661666870117;763,4
"Dephy_MATI_02_P_2020_NA_NA";"Dephy";"2020";"MATI_02_P";"HS";287,5;NA;9;23,256555557251;-2,29;1,95601654052734;0,3;48,6;18,7;48,2;"p";45,892261505127;755,9
"Dephy_MEGR_01_2017_NA_NA";"Dephy";"2017";"MEGR_01";"HS";95,8333333333333;23,9483333333333;4;1,46503007411957;-2,23115;2,38267612457275;0,366000008583069;48,3937;20,8;42,9;"nial";52,1478233337402;790,1
"Dephy_MEGR_01_2018_NA_NA";"Dephy";"2018";"MEGR_01";"HS";104,166666666667;24,5320833333333;4;1,46503007411957;-2,23115;2,38267612457275;0,366000008583069;48,3937;20,8;42,9;"nial";52,1478233337402;790,1
"Dephy_MEGR_01_2019_NA_NA";"Dephy";"2019";"MEGR_01";"HS";145,833333333333;21,8183333333333;5;1,46503007411957;-2,23115;2,38267612457275;0,366000008583069;48,3937;20,8;42,9;"nial";52,1478233337402;790,1
